Sim_index	S	omega_T	omega_P	sigma_e	disp_shape	disp_scale	seed	divergence_factor	max_species	max_coex_sp	start_species	init_ab	grid_cell_distance	finished	final_timestep	initial_nb_species	final_nb_species	sp_events	ex_events	exchanged	prop_col_area	div_col	dist_to_isthmus	start_biome
Simulation_44	1.715	0.051	0.155	0.007	2.417	0.507	44	0.05	12000	1000	1	500	111	1	0	1	106	106	0	1	0.201346585444053	8	1400.29621666904	1
Simulation_45	2.721	0.096	0.281	0.08	1.162	0.959	45	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	-1	-1	3857.44471818042	1
Simulation_46	2.218	0.028	0.218	0.043	0.534	0.28	46	0.05	12000	1000	1	500	111	1	0	1	7	8	1	1	0.385700545046489	7	6961.43126726732	5
Simulation_47	1.212	0.073	0.093	0.116	1.789	0.733	47	0.05	12000	1000	1	500	111	1	0	1	762	767	5	1	0.847066367425457	302	3437.72573452939	1
Simulation_48	1.149	0.031	0.116	0.148	2.966	0.988	48	0.05	12000	1000	1	500	111	1	0	1	2892	2947	55	1	0.481243988457839	1200	5199.60978719992	2
Simulation_49	2.155	0.076	0.242	0.075	1.711	0.535	49	0.05	12000	1000	1	500	111	1	0	1	377	377	0	1	0.356845142673934	182	7396.66435277874	2
Simulation_50	2.658	0.053	0.179	0.112	1.083	0.761	50	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	-1	-1	7614.23645528226	5
Simulation_51	1.652	0.099	0.053	0.039	2.338	0.309	51	0.05	12000	1000	1	500	111	1	0	1	12	12	0	1	0.134658544405258	5	5246.92563279197	1
Simulation_52	1.904	0.042	0.273	0.13	0.77	0.195	52	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	3263.38936487369	1
Simulation_53	2.91	0.087	0.148	0.057	2.025	0.648	53	0.05	12000	1000	1	500	111	1	0	1	169	169	0	1	0.130490541840333	111	4997.5077064562	2
Simulation_54	2.407	0.02	0.085	0.093	2.652	0.422	54	0.05	12000	1000	1	500	111	1	0	1	10	10	0	0	-1	-1	1445.81605961912	1
