Sim_index	S	omega_T	omega_P	sigma_e	disp_shape	disp_scale	seed	divergence_factor	max_species	max_coex_sp	start_species	init_ab	grid_cell_distance	finished	final_timestep	initial_nb_species	final_nb_species	sp_events	ex_events	exchanged	prop_col_area	abs_col_area	div_col	dist_to_isthmus
Simulation_84	1.982	0.3	0.059	0.081	2.044	0.457	84	0.05	12000	1000	1	500	111	1	0	1	178	178	0	1	0.960326721120187	1646	31	4670.52110620269
Simulation_85	2.988	0.597	0.185	0.008	0.789	0.91	85	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3648.66585188855
Simulation_86	2.485	0.151	0.248	0.117	1.417	0.231	86	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7156.66258746864
Simulation_87	1.479	0.448	0.122	0.045	2.672	0.683	87	0.05	12000	1000	1	500	111	1	0	1	567	567	0	1	1	1714	67	4745.33710488432
Simulation_88	1.354	0.189	0.295	0.017	2.828	0.74	88	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5926.58387771793
Simulation_89	2.36	0.485	0.169	0.09	1.574	0.287	89	0.05	12000	1000	1	500	111	1	0	1	426	426	0	0	-1	-1	-1	7066.68899513276
Simulation_90	2.862	0.04	0.106	0.054	0.946	0.966	90	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7790.02636074101
Simulation_91	1.857	0.337	0.232	0.126	2.201	0.514	91	0.05	12000	1000	1	500	111	1	0	1	291	292	1	1	0.974912485414236	1671	29	5158.60282998832
Simulation_92	1.605	0.114	0.138	0.035	0.632	0.401	92	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6595.18789989823
Simulation_93	2.611	0.411	0.263	0.108	1.887	0.853	93	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7026.29641695514
Simulation_94	2.108	0.263	0.2	0.072	2.515	0.174	94	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7926.69219151911
Simulation_95	1.102	0.559	0.075	0.145	1.26	0.627	95	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	2786.57999672911
Simulation_96	1.071	0.087	0.283	0.056	1.77	0.528	96	0.05	12000	1000	1	500	111	1	0	1	6	14	8	0	-1	-1	-1	7860.67671085068
Simulation_97	2.077	0.383	0.157	0.129	0.515	0.981	97	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.298716452742124	512	1	7658.11624538432
Simulation_98	2.58	0.235	0.095	0.02	1.142	0.302	98	0.05	12000	1000	1	500	111	1	0	1	29	29	0	0	-1	-1	-1	7828.38242031868
Simulation_99	1.574	0.532	0.22	0.092	2.397	0.754	99	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3830.93110583904
Simulation_100	1.825	0.161	0.126	0.074	1.456	0.641	100	0.05	12000	1000	1	500	111	1	0	1	9	10	1	1	0.890315052508751	1526	2	1862.48938814096
Simulation_101	2.831	0.457	0.251	0.147	2.711	0.188	101	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4756.0464663043
Simulation_102	2.328	0.012	0.189	0.038	2.083	0.867	102	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6176.02943616597
Simulation_103	1.322	0.309	0.063	0.11	0.828	0.415	103	0.05	12000	1000	1	500	111	1	0	1	5	5	0	0	-1	-1	-1	7917.63589749742
Simulation_104	1.448	0.272	0.236	0.138	0.672	0.358	104	0.05	12000	1000	1	500	111	1	0	1	140	142	2	1	0.38681446907818	663	112	6579.08196400559
Simulation_105	2.454	0.569	0.11	0.065	1.926	0.811	105	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.998833138856476	1712	1	6433.19207357914
Simulation_106	2.957	0.124	0.173	0.101	2.554	0.132	106	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6228.71626454543
Simulation_107	1.951	0.42	0.299	0.029	1.299	0.584	107	0.05	12000	1000	1	500	111	1	0	1	1	3	2	0	-1	-1	-1	7531.68063626258
Simulation_108	1.699	0.049	0.079	0.12	2.868	0.698	108	0.05	12000	1000	1	500	111	1	0	1	4	7	3	0	-1	-1	-1	5610.46434397701
Simulation_109	2.705	0.346	0.204	0.047	1.613	0.245	109	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	0.900233372228705	1543	1	3245.48492047852
Simulation_110	2.202	0.198	0.267	0.083	0.985	0.924	110	0.05	12000	1000	1	500	111	1	0	1	2	3	1	0	-1	-1	-1	6309.86081399374
Simulation_111	1.196	0.495	0.142	0.01	2.24	0.471	111	0.05	12000	1000	1	500	111	0	109	1	3929	3929	0	1	0.921820303383897	1580	18	5637.75734313355
Simulation_112	1.134	0.216	0.102	0.033	2.475	0.217	112	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	8585.96722083265
Simulation_113	2.139	0.513	0.228	0.106	1.221	0.669	113	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5624.88703206687
Simulation_114	2.642	0.068	0.291	0.07	0.593	0.443	114	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	-1	7804.64174383532
Simulation_115	1.637	0.365	0.165	0.142	1.848	0.896	115	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5256.01708378415
Simulation_116	1.888	0.142	0.197	0.015	0.907	0.783	116	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5757.87344082428
Simulation_117	2.894	0.439	0.071	0.088	2.162	0.33	117	0.05	12000	1000	1	500	111	1	0	1	3	3	0	0	-1	-1	-1	4670.52110620269
Simulation_118	2.391	0.291	0.134	0.051	2.789	0.556	118	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5569.97663789681
Simulation_119	1.385	0.587	0.259	0.124	1.534	0.104	119	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4637.2799523033
Simulation_120	1.259	0.031	0.15	0.079	1.377	0.16	120	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5451.96140976076
Simulation_121	2.265	0.328	0.275	0.006	2.632	0.613	121	0.05	12000	1000	1	500	111	1	0	1	38	38	0	1	1	1714	6	3210.30571549069
Simulation_122	2.768	0.179	0.212	0.115	2.005	0.386	122	0.05	12000	1000	1	500	111	1	0	1	527	527	0	0	-1	-1	-1	7542.95773398771
Simulation_123	1.762	0.476	0.087	0.042	0.75	0.839	123	0.05	12000	1000	1	500	111	1	0	1	16	16	0	0	-1	-1	-1	7313.51779685732
Simulation_124	1.511	0.253	0.244	0.097	2.319	0.952	124	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4972.84699010762
Simulation_125	2.517	0.55	0.118	0.024	1.064	0.5	125	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4452.92480202082
Simulation_126	2.014	0.105	0.055	0.133	1.691	0.726	126	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5419.93993469031
Simulation_127	1.008	0.402	0.181	0.06	2.946	0.273	127	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7158.27251245441
Simulation_128	1.016	0.205	0.247	0.142	1.662	0.475	128	0.05	12000	1000	1	500	111	0	105	1	2534	2562	28	0	-1	-1	-1	7422.95258127641
Simulation_129	2.022	0.501	0.121	0.069	2.917	0.928	129	0.05	12000	1000	1	500	111	1	0	1	1	2	1	0	-1	-1	-1	7051.26976976229
Simulation_130	2.525	0.056	0.058	0.105	2.289	0.249	130	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4541.80020140912
Simulation_131	1.519	0.353	0.184	0.033	1.034	0.701	131	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4872.26724547066
Simulation_132	1.77	0.131	0.152	0.124	1.975	0.588	132	0.05	12000	1000	1	500	111	1	0	1	65	67	2	1	0.885647607934656	1518	19	3980.99331143716
Simulation_133	2.776	0.427	0.278	0.051	0.721	0.135	133	0.05	12000	1000	1	500	111	1	0	1	132	132	0	0	-1	-1	-1	6106.10250832712
Simulation_134	2.273	0.279	0.215	0.087	1.348	0.814	134	0.05	12000	1000	1	500	111	1	0	1	11	12	1	1	0.466744457409568	800	11	4842.25363161903
Simulation_135	1.267	0.576	0.09	0.014	2.603	0.362	135	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5850.52155572914
Simulation_136	1.393	0.019	0.2	0.042	2.76	0.418	136	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6538.9493587497
Simulation_137	2.399	0.316	0.074	0.114	1.505	0.871	137	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3729.94618371533
Simulation_138	2.902	0.168	0.137	0.005	0.877	0.192	138	0.05	12000	1000	1	500	111	1	0	1	13	13	0	0	-1	-1	-1	5854.15566602862
Simulation_139	1.896	0.464	0.262	0.078	2.132	0.645	139	0.05	12000	1000	1	500	111	1	0	1	3	3	0	1	1	1714	2	2988.46473249144
Simulation_140	1.644	0.242	0.105	0.06	0.564	0.758	140	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6776.31225181587
Simulation_141	2.65	0.539	0.231	0.133	1.819	0.305	141	0.05	12000	1000	1	500	111	1	0	1	39	39	0	0	-1	-1	-1	5584.94781851817
Simulation_142	2.147	0.093	0.294	0.023	2.446	0.984	142	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5413.49327467193
Simulation_143	1.141	0.39	0.168	0.096	1.191	0.531	143	0.05	12000	1000	1	500	111	1	0	1	4	5	1	0	-1	-1	-1	6142.10225292981
Simulation_144	1.204	0.112	0.066	0.092	1.113	0.277	144	0.05	12000	1000	1	500	111	1	0	1	1273	1285	12	0	-1	-1	-1	4980.041991029
Simulation_145	2.21	0.409	0.192	0.019	2.368	0.729	145	0.05	12000	1000	1	500	111	1	0	1	1	2	1	0	-1	-1	-1	6331.10267278118
Simulation_146	2.713	0.26	0.254	0.128	2.995	0.503	146	0.05	12000	1000	1	500	111	1	0	1	380	380	0	0	-1	-1	-1	7815.80419642317
Simulation_147	1.707	0.557	0.129	0.055	1.74	0.956	147	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	8760.74466448168
Simulation_148	1.959	0.186	0.223	0.11	2.681	0.843	148	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	0.939323220536756	1610	2	2695.53407604859
Simulation_149	2.965	0.483	0.098	0.037	1.426	0.39	149	0.05	12000	1000	1	500	111	1	0	1	94	94	0	1	1	1714	9	7785.21491489508
Simulation_150	2.462	0.038	0.16	0.146	0.799	0.616	150	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4615.30881596394
Simulation_151	1.456	0.335	0.286	0.074	2.054	0.164	151	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6678.12910479624
Simulation_152	1.33	0.297	0.113	0.028	2.211	0.107	152	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5566.33120380901
Simulation_153	2.336	0.594	0.239	0.101	0.956	0.56	153	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4559.84296260248
Simulation_154	2.839	0.149	0.176	0.064	1.583	0.333	154	0.05	12000	1000	1	500	111	1	0	1	7	10	3	1	0.837806301050175	1436	7	1524.95478957718
Simulation_155	1.833	0.446	0.05	0.137	2.838	0.786	155	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6745.09467722558
Simulation_156	1.582	0.075	0.27	0.01	1.27	0.899	156	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3651.6495545647
Simulation_157	2.587	0.372	0.145	0.083	2.525	0.447	157	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6239.84933958189
Simulation_158	2.084	0.223	0.082	0.046	1.897	0.673	158	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4912.01024323076
Simulation_159	1.079	0.52	0.207	0.119	0.642	0.22	159	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	-1	4078.06465310618
Simulation_160	1.11	0.047	0.133	0.062	2.407	0.828	160	0.05	12000	1000	1	500	111	1	0	1	15	27	12	0	-1	-1	-1	4014.17295839317
Simulation_161	2.116	0.344	0.258	0.135	1.152	0.376	161	0.05	12000	1000	1	500	111	1	0	1	3	3	0	0	-1	-1	-1	4947.96292867723
Simulation_162	2.619	0.195	0.196	0.026	0.525	0.602	162	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7603.40949142211
Simulation_163	1.613	0.492	0.07	0.099	1.779	0.15	163	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.900233372228705	1543	1	3503.21288259383
Simulation_164	1.864	0.27	0.29	0.044	0.838	0.263	164	0.05	12000	1000	1	500	111	1	0	1	9	10	1	0	-1	-1	-1	7101.91628080227
Simulation_165	2.87	0.566	0.164	0.117	2.093	0.715	165	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3785.28495538238
Simulation_166	2.367	0.121	0.101	0.008	2.721	0.489	166	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6001.30035033416
Simulation_167	1.361	0.418	0.227	0.08	1.466	0.942	167	0.05	12000	1000	1	500	111	1	0	1	79	80	1	1	0.391481913652275	671	70	6271.27580206518
Simulation_168	1.487	0.158	0.054	0.126	1.309	0.998	168	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4907.93002319331
Simulation_169	2.493	0.455	0.18	0.053	2.564	0.546	169	0.05	12000	1000	1	500	111	1	0	1	993	993	0	1	0.02975495915986	51	13	8183.94099049207
Simulation_170	2.996	0.01	0.243	0.089	1.936	0.772	170	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5461.19174289174
Simulation_171	1.99	0.307	0.117	0.017	0.681	0.319	171	0.05	12000	1000	1	500	111	1	0	1	7	7	0	0	-1	-1	-1	6810.90870434321
Simulation_172	1.739	0.084	0.211	0.144	2.25	0.206	172	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5963.72302127975
Simulation_173	2.745	0.381	0.086	0.071	0.995	0.659	173	0.05	12000	1000	1	500	111	1	0	1	9	10	1	1	0.387981330221704	665	4	7661.56924047161
Simulation_174	2.242	0.233	0.149	0.108	1.623	0.432	174	0.05	12000	1000	1	500	111	1	0	1	18	18	0	1	1	1714	6	2671.05922679478
Simulation_175	1.236	0.529	0.274	0.035	2.877	0.885	175	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7029.20359796514
Simulation_176	1.173	0.251	0.188	0.012	1.858	0.63	176	0.05	12000	1000	1	500	111	1	0	1	122	138	16	0	-1	-1	-1	6589.17559784544
Simulation_177	2.179	0.548	0.062	0.085	0.603	0.178	177	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7328.28760787153
Simulation_178	2.682	0.103	0.125	0.048	1.23	0.857	178	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6612.61632320115
Simulation_179	1.676	0.399	0.25	0.121	2.485	0.404	179	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5618.18897241757
Simulation_180	1.927	0.029	0.094	0.03	1.544	0.517	180	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6108.86109903042
Simulation_181	2.933	0.325	0.219	0.103	2.799	0.97	181	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4943.77508435479
Simulation_182	2.43	0.177	0.282	0.067	2.172	0.291	182	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5151.08237216938
Simulation_183	1.424	0.474	0.156	0.139	0.917	0.744	183	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7612.51189212814
Simulation_184	1.299	0.14	0.266	0.112	0.76	0.687	184	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5385.34045604151
Simulation_185	2.305	0.437	0.141	0.039	2.015	0.234	185	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7332.84341299294
Simulation_186	2.807	0.288	0.078	0.149	2.642	0.913	186	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3063.13201277929
Simulation_187	1.802	0.585	0.203	0.076	1.387	0.461	187	0.05	12000	1000	1	500	111	1	0	1	88	88	0	1	1	1714	21	6776.31225181587
