Sim_index	S	omega_T	omega_P	sigma_e	disp_shape	disp_scale	seed	divergence_factor	max_species	max_coex_sp	start_species	init_ab	grid_cell_distance	finished	final_timestep	initial_nb_species	final_nb_species	sp_events	ex_events	exchanged	prop_col_area	abs_col_area	div_col	dist_to_isthmus
Simulation_165	2.87	0.095	0.164	0.117	2.093	0.715	165	0.05	12000	1000	1	500	111	1	0	1	146	153	7	1	0.734997029114676	1237	2	3715.15064766986
Simulation_166	2.367	0.027	0.101	0.008	2.721	0.489	166	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6224.79704123689
Simulation_167	1.361	0.072	0.227	0.08	1.466	0.942	167	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6183.94051930534
Simulation_168	1.487	0.033	0.054	0.126	1.309	0.998	168	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6153.95949964104
Simulation_169	2.493	0.078	0.18	0.053	2.564	0.546	169	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6475.88229093466
Simulation_170	2.996	0.01	0.243	0.089	1.936	0.772	170	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	9278.26204217669
Simulation_171	1.99	0.055	0.117	0.017	0.681	0.319	171	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5848.51329235734
Simulation_172	1.739	0.021	0.211	0.144	2.25	0.206	172	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7454.32680745724
Simulation_173	2.745	0.067	0.086	0.071	0.995	0.659	173	0.05	12000	1000	1	500	111	1	0	1	18	18	0	1	0.687462863933452	1157	2	4609.94359298309
Simulation_174	2.242	0.044	0.149	0.108	1.623	0.432	174	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6568.75425250689
Simulation_175	1.236	0.089	0.274	0.035	2.877	0.885	175	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6354.82974669571
Simulation_176	1.173	0.047	0.188	0.012	1.858	0.63	176	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6403.70973004239
Simulation_177	2.179	0.092	0.062	0.085	0.603	0.178	177	0.05	12000	1000	1	500	111	1	0	1	291	320	29	1	0.780154486036839	1313	11	4110.71250739624
Simulation_178	2.682	0.024	0.125	0.048	1.23	0.857	178	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7461.51146845942
Simulation_179	1.676	0.069	0.25	0.121	2.485	0.404	179	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6514.12157121052
Simulation_180	1.927	0.013	0.094	0.03	1.544	0.517	180	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7201.86246571765
Simulation_181	2.933	0.058	0.219	0.103	2.799	0.97	181	0.05	12000	1000	1	500	111	1	0	1	9	9	0	0	-1	-1	-1	4754.47699532332
Simulation_182	2.43	0.035	0.282	0.067	2.172	0.291	182	0.05	12000	1000	1	500	111	1	0	1	23	23	0	1	0.0011883541295306	2	18	1375.4046567034
Simulation_183	1.424	0.081	0.156	0.139	0.917	0.744	183	0.05	12000	1000	1	500	111	1	0	1	135	136	1	1	0.789661319073084	1329	36	4463.94147808033
Simulation_184	1.299	0.03	0.266	0.112	0.76	0.687	184	0.05	12000	1000	1	500	111	1	0	1	54	72	18	1	0.581105169340463	978	18	4793.34814421563
Simulation_185	2.305	0.075	0.141	0.039	2.015	0.234	185	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7968.09805967855
Simulation_186	2.807	0.052	0.078	0.149	2.642	0.913	186	0.05	12000	1000	1	500	111	1	0	1	22	24	2	0	-1	-1	-1	7309.88554915172
Simulation_187	1.802	0.098	0.203	0.076	1.387	0.461	187	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6328.58111884392
Simulation_188	1.55	0.041	0.172	0.094	2.956	0.348	188	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4691.59794405402
Simulation_189	2.556	0.086	0.298	0.021	1.701	0.8	189	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5078.82103083829
Simulation_190	2.053	0.018	0.235	0.13	1.074	0.121	190	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	8542.35937881284
Simulation_191	1.047	0.064	0.109	0.058	2.328	0.574	191	0.05	12000	1000	1	500	111	0	191	1	3265	3390	125	0	-1	-1	-1	9041.88324333653
Simulation_192	1.031	0.028	0.233	0.041	1.132	0.737	192	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6678.95453469618
Simulation_193	2.037	0.073	0.107	0.113	2.387	0.284	193	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7114.74472966497
Simulation_194	2.54	0.05	0.17	0.077	1.76	0.963	194	0.05	12000	1000	1	500	111	1	0	1	27	29	2	1	0.661319073083779	1113	4	3311.50276965295
Simulation_195	1.534	0.096	0.296	0.15	0.505	0.51	195	0.05	12000	1000	1	500	111	1	0	1	5	5	0	1	0.273321449792038	460	1	6233.90530705859
Simulation_196	1.786	0.039	0.076	0.022	2.074	0.397	196	0.05	12000	1000	1	500	111	1	0	1	33	33	0	0	-1	-1	-1	4827.77918203793
Simulation_197	2.792	0.084	0.201	0.095	0.819	0.85	197	0.05	12000	1000	1	500	111	1	0	1	6	6	0	1	0.710041592394534	1195	1	7200.92540604762
Simulation_198	2.289	0.016	0.264	0.059	1.446	0.171	198	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5297.40623161086
Simulation_199	1.283	0.062	0.139	0.132	2.701	0.623	199	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6324.45683008881
Simulation_200	1.409	0.045	0.28	0.086	2.544	0.567	200	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6950.94953165282
Simulation_201	2.415	0.09	0.154	0.013	1.289	0.114	201	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6201.90162609579
Simulation_202	2.917	0.022	0.092	0.122	0.662	0.793	202	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6105.55383221072
Simulation_203	1.912	0.067	0.217	0.05	1.917	0.34	203	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5508.08947146666
Simulation_204	1.66	0.011	0.123	0.104	0.975	0.454	204	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5841.99233205039
Simulation_205	2.666	0.056	0.249	0.031	2.23	0.906	205	0.05	12000	1000	1	500	111	1	0	1	13	16	3	0	-1	-1	-1	5029.00085841058
Simulation_206	2.163	0.033	0.186	0.141	2.858	0.227	206	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6176.19338735374
Simulation_207	1.157	0.079	0.06	0.068	1.603	0.68	207	0.05	12000	1000	1	500	111	0	126	1	2426	2660	234	1	0.771853688778673	1245	17	8333.25806778946
Simulation_208	1.22	0.036	0.147	0.054	0.583	0.935	208	0.05	12000	1000	1	500	111	1	0	1	26	26	0	1	0.578134284016637	973	2	7363.78813504112
Simulation_209	2.226	0.081	0.272	0.127	1.838	0.482	209	0.05	12000	1000	1	500	111	1	0	1	592	671	79	1	0.703505644682115	1184	16	2076.35330969948
Simulation_210	2.729	0.014	0.209	0.018	2.466	0.708	210	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4849.75031837729
Simulation_211	1.723	0.059	0.084	0.091	1.211	0.256	211	0.05	12000	1000	1	500	111	0	115	1	3210	3466	256	0	-1	-1	-1	5607.17163769153
Simulation_212	1.974	0.025	0.241	0.072	2.779	0.142	212	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	8857.71530329089
Simulation_213	2.98	0.07	0.115	0.145	1.525	0.595	213	0.05	12000	1000	1	500	111	1	0	1	67	70	3	1	0.686868686868687	1156	2	2736.06707675729
Simulation_214	2.477	0.047	0.052	0.036	0.897	0.369	214	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5965.49993385831
Simulation_215	1.472	0.093	0.178	0.109	2.152	0.821	215	0.05	12000	1000	1	500	111	1	0	1	1630	1801	171	1	0.748068924539513	1259	15	5563.88363887934
Simulation_216	1.346	0.019	0.1	0.136	1.995	0.878	216	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4646.84235289369
Simulation_217	2.352	0.064	0.225	0.063	0.74	0.425	217	0.05	12000	1000	1	500	111	1	0	1	16	17	1	1	0.680332739156269	1145	4	4521.99083157827
Simulation_218	2.855	0.042	0.288	0.1	1.368	0.652	218	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5134.81097884391
Simulation_219	1.849	0.087	0.162	0.027	2.623	0.199	219	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4818.50112766816
Simulation_220	1.597	0.053	0.194	0.118	1.681	0.312	220	0.05	12000	1000	1	500	111	1	0	1	768	874	106	0	-1	-1	-1	8081.04783789877
Simulation_221	2.603	0.098	0.068	0.045	2.936	0.765	221	0.05	12000	1000	1	500	111	1	0	1	277	316	39	1	0.728461081402258	1226	2	4182.68899188924
Simulation_222	2.1	0.031	0.131	0.081	2.309	0.539	222	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6083.76252463079
Simulation_223	1.094	0.076	0.256	0.009	1.054	0.991	223	0.05	12000	1000	1	500	111	0	10	1	1821	1843	22	1	0.957901554404145	1479	564	4848.24011570718
Simulation_224	1.063	0.052	0.088	0.102	2.897	0.157	224	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6638.45503638965
Simulation_225	2.069	0.097	0.213	0.029	1.642	0.609	225	0.05	12000	1000	1	500	111	1	0	1	513	584	71	1	0.747474747474748	1258	7	2530.60570248386
Simulation_226	2.572	0.029	0.276	0.138	1.015	0.383	226	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6675.41347109457
Simulation_227	1.566	0.074	0.15	0.066	2.27	0.836	227	0.05	12000	1000	1	500	111	1	0	1	468	530	62	1	0.700534759358289	1179	10	5979.08949494234
Simulation_228	1.817	0.018	0.182	0.084	0.701	0.949	228	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5689.79407520198
Simulation_229	2.823	0.063	0.056	0.011	1.956	0.496	229	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6108.86507270926
Simulation_230	2.32	0.04	0.119	0.12	2.583	0.722	230	0.05	12000	1000	1	500	111	1	0	1	712	850	138	1	0.0029708853238265	5	3	9347.70826175788
Simulation_231	1.314	0.086	0.245	0.047	1.328	0.27	231	0.05	12000	1000	1	500	111	0	132	1	3594	3877	283	0	-1	-1	-1	5327.83198348054
Simulation_232	1.44	0.023	0.166	0.02	1.485	0.213	232	0.05	12000	1000	1	500	111	1	0	1	270	294	24	0	-1	-1	-1	6783.27181741917
Simulation_233	2.446	0.069	0.292	0.093	2.74	0.666	233	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7247.46458347814
Simulation_234	2.949	0.046	0.229	0.056	2.113	0.439	234	0.05	12000	1000	1	500	111	1	0	1	386	429	43	0	-1	-1	-1	9051.32908977788
Simulation_235	1.943	0.091	0.103	0.129	0.858	0.892	235	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5743.84493492304
Simulation_236	1.692	0.035	0.26	0.038	1.799	0.779	236	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4476.42879001643
Simulation_237	2.697	0.08	0.135	0.111	0.544	0.326	237	0.05	12000	1000	1	500	111	1	0	1	12	12	0	1	0.719548425430778	1211	1	5277.1856556279
Simulation_238	2.194	0.012	0.072	0.075	1.172	0.553	238	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	Inf
Simulation_239	1.189	0.057	0.198	0.147	2.426	0.1	239	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6843.61098540645
Simulation_240	1.126	0.015	0.3	0.116	2.348	0.355	240	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	Inf
Simulation_241	2.132	0.06	0.174	0.043	1.093	0.807	241	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5445.55991084847
Simulation_242	2.635	0.038	0.111	0.079	1.721	0.128	242	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	8799.1386485376
Simulation_243	1.629	0.083	0.237	0.006	2.975	0.581	243	0.05	12000	1000	1	500	111	1	0	1	1672	1835	163	1	0.0011883541295306	2	2	3753.62393746261
Simulation_244	1.88	0.049	0.143	0.134	1.407	0.694	244	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4716.16567623639
Simulation_245	2.886	0.094	0.268	0.061	2.662	0.241	245	0.05	12000	1000	1	500	111	1	0	1	6	6	0	0	-1	-1	-1	4528.21311984612
Simulation_246	2.383	0.026	0.205	0.097	2.034	0.92	246	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5680.37857942014
Simulation_247	1.377	0.072	0.08	0.025	0.779	0.468	247	0.05	12000	1000	1	500	111	1	0	1	1	2	1	0	-1	-1	-1	9055.76145682683
Simulation_248	1.251	0.043	0.221	0.07	0.936	0.524	248	0.05	12000	1000	1	500	111	1	0	1	263	322	59	0	-1	-1	-1	7609.49568133566
Simulation_249	2.257	0.089	0.096	0.143	2.191	0.977	249	0.05	12000	1000	1	500	111	1	0	1	17	18	1	0	-1	-1	-1	7416.96703372709
Simulation_250	2.76	0.021	0.158	0.034	2.819	0.298	250	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5191.6489464403
Simulation_251	1.754	0.066	0.284	0.106	1.564	0.751	251	0.05	12000	1000	1	500	111	1	0	1	276	317	41	0	-1	-1	-1	7754.05698757018
Simulation_252	1.503	0.032	0.064	0.052	2.505	0.638	252	0.05	12000	1000	1	500	111	0	49	1	2403	2571	168	1	0.00182149362477231	3	1	2276.24002374046
Simulation_253	2.509	0.077	0.19	0.125	1.25	0.185	253	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	0.0011883541295306	2	1	4180.07113953136
Simulation_254	2.006	0.055	0.252	0.016	0.623	0.864	254	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6065.70321983642
Simulation_255	1	0.1	0.127	0.088	1.877	0.411	255	0.05	12000	1000	1	500	111	0	183	1	3649	3771	122	1	0.00124378109452736	2	1	5834.12104970201
Simulation_256	1.004	0.055	0.214	0.046	2.588	0.979	256	0.05	12000	1000	1	500	111	1	0	1	140	171	31	0	-1	-1	-1	9055.76145682683
Simulation_257	2.01	0.1	0.088	0.119	1.333	0.526	257	0.05	12000	1000	1	500	111	1	0	1	904	969	65	1	0.761140819964349	1281	4	5349.01654402151
Simulation_258	2.513	0.032	0.151	0.01	0.706	0.752	258	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4708.93377241703
Simulation_259	1.507	0.077	0.276	0.082	1.961	0.3	259	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7251.20214691325
Simulation_260	1.758	0.021	0.057	0.064	1.02	0.187	260	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6401.00933053323
Simulation_261	2.764	0.066	0.182	0.137	2.275	0.639	261	0.05	12000	1000	1	500	111	1	0	1	553	618	65	1	0.0011883541295306	2	6	6934.27259252017
Simulation_262	2.261	0.043	0.245	0.028	2.902	0.413	262	0.05	12000	1000	1	500	111	1	0	1	3	3	0	0	-1	-1	-1	5227.72355150839
Simulation_263	1.255	0.089	0.12	0.101	1.647	0.866	263	0.05	12000	1000	1	500	111	1	0	1	267	305	38	0	-1	-1	-1	7247.46458347814
Simulation_264	1.381	0.026	0.292	0.146	1.176	0.809	264	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5462.00133448876
Simulation_265	2.387	0.072	0.167	0.073	2.431	0.356	265	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	8555.18402363436
Simulation_266	2.89	0.049	0.104	0.11	1.804	0.583	266	0.05	12000	1000	1	500	111	1	0	1	223	254	31	1	0.0023767082590612	4	1	7128.38180484217
Simulation_267	1.884	0.094	0.229	0.037	0.549	0.13	267	0.05	12000	1000	1	500	111	1	0	1	270	327	57	1	0.841354723707665	1416	11	4554.53971780118
Simulation_268	1.633	0.038	0.135	0.128	2.118	0.243	268	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6225.82682382113
Simulation_269	2.639	0.083	0.261	0.055	0.863	0.696	269	0.05	12000	1000	1	500	111	1	0	1	2	3	1	0	-1	-1	-1	6191.17652673082
Simulation_270	2.136	0.015	0.198	0.091	1.49	0.47	270	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7101.38218263032
Simulation_271	1.13	0.06	0.073	0.019	2.745	0.922	271	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7481.19403182877
Simulation_272	1.193	0.012	0.175	0.023	2.039	0.668	272	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5211.6970255405
Simulation_273	2.198	0.058	0.3	0.096	0.784	0.215	273	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7415.55390492307
Simulation_274	2.701	0.035	0.237	0.06	1.412	0.894	274	0.05	12000	1000	1	500	111	1	0	1	1	2	1	0	-1	-1	-1	7796.58379781221
Simulation_275	1.695	0.08	0.112	0.132	2.667	0.441	275	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6338.68737712338
Simulation_276	1.947	0.046	0.269	0.005	1.725	0.328	276	0.05	12000	1000	1	500	111	1	0	1	0	3	3	0	-1	-1	-1	5433.58926865109
Simulation_277	2.953	0.092	0.143	0.078	2.98	0.781	277	0.05	12000	1000	1	500	111	1	0	1	107	116	9	1	0.0023767082590612	4	1	3238.07424212724
Simulation_278	2.45	0.024	0.08	0.041	2.353	0.102	278	0.05	12000	1000	1	500	111	1	0	1	4	7	3	0	-1	-1	-1	7504.23015305589
Simulation_279	1.444	0.069	0.206	0.114	1.098	0.554	279	0.05	12000	1000	1	500	111	0	3	1	2672	3109	437	1	0.745203836930456	1243	19	4609.94359298309
Simulation_280	1.318	0.041	0.096	0.087	0.627	0.611	280	0.05	12000	1000	1	500	111	1	0	1	1	2	1	0	-1	-1	-1	6199.86575971087
Simulation_281	2.324	0.086	0.222	0.014	1.882	0.158	281	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5124.53290395154
Simulation_282	2.827	0.018	0.284	0.123	2.51	0.837	282	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5240.57119263438
Simulation_283	1.821	0.063	0.159	0.05	1.255	0.385	283	0.05	12000	1000	1	500	111	1	0	1	2610	3281	671	1	0.677361853832442	1140	29	4849.75031837729
Simulation_284	1.57	0.029	0.19	0.105	2.824	0.498	284	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	2134.85422497528
Simulation_285	2.576	0.075	0.065	0.032	1.569	0.95	285	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	-1	5447.11833198885
Simulation_286	2.073	0.052	0.127	0.141	0.941	0.272	286	0.05	12000	1000	1	500	111	1	0	1	355	405	50	1	0.620320855614973	1044	7	4887.76654223957
Simulation_287	1.067	0.097	0.253	0.069	2.196	0.724	287	0.05	12000	1000	1	500	111	0	85	1	2473	2690	217	1	0.791566265060241	1314	33	730.794005675128
Simulation_288	1.098	0.031	0.108	0.13	1.451	0.427	288	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4336.80853635393
Simulation_289	2.104	0.076	0.233	0.057	2.706	0.88	289	0.05	12000	1000	1	500	111	1	0	1	189	211	22	1	0.707070707070707	1190	9	4165.16318827315
Simulation_290	2.607	0.053	0.296	0.094	2.078	0.201	290	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7415.55390492307
Simulation_291	1.601	0.099	0.171	0.021	0.824	0.653	291	0.05	12000	1000	1	500	111	1	0	1	167	170	3	1	0.905525846702317	1524	50	6288.78942920642
Simulation_292	1.853	0.042	0.202	0.148	1.765	0.767	292	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4678.43185939679
Simulation_293	2.859	0.087	0.076	0.076	0.51	0.314	293	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7177.72578555253
Simulation_294	2.356	0.019	0.139	0.112	1.137	0.993	294	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	Inf
Simulation_295	1.35	0.065	0.265	0.039	2.392	0.54	295	0.05	12000	1000	1	500	111	0	99	1	2495	2624	129	1	0.00181708055723804	3	33	4180.07113953136
Simulation_296	1.475	0.048	0.155	0.066	2.863	0.484	296	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5124.48060930475
Simulation_297	2.481	0.093	0.28	0.139	1.608	0.936	297	0.05	12000	1000	1	500	111	1	0	1	26	26	0	1	0.743909685086156	1252	5	5010.45108510993
Simulation_298	2.984	0.025	0.218	0.03	0.98	0.257	298	0.05	12000	1000	1	500	111	1	0	1	70	75	5	0	-1	-1	-1	3375.3775017938
Simulation_299	1.978	0.07	0.092	0.103	2.235	0.71	299	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6370.60423399617
Simulation_300	1.727	0.014	0.249	0.048	0.667	0.597	300	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7330.13304275775
Simulation_301	2.733	0.059	0.124	0.121	1.922	0.144	301	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6988.78261788986
Simulation_302	2.23	0.036	0.061	0.012	2.549	0.823	302	0.05	12000	1000	1	500	111	1	0	1	265	328	63	0	-1	-1	-1	3860.2729320835
Simulation_303	1.224	0.082	0.186	0.085	1.294	0.371	303	0.05	12000	1000	1	500	111	0	53	1	4805	5198	393	1	0.766327142001198	1279	95	4007.29592597155
Simulation_304	1.161	0.034	0.273	0.107	0.902	0.116	304	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6139.62545250065
Simulation_305	2.167	0.079	0.147	0.035	2.157	0.569	305	0.05	12000	1000	1	500	111	1	0	1	244	316	72	1	0.0011883541295306	2	4	4236.06784154444
Simulation_306	2.67	0.011	0.084	0.144	2.784	0.342	306	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	3311.50276965295
Simulation_307	1.664	0.056	0.21	0.071	1.529	0.795	307	0.05	12000	1000	1	500	111	1	0	1	105	117	12	0	-1	-1	-1	7081.88155319861
Simulation_308	1.916	0.022	0.116	0.089	2.471	0.908	308	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7177.72578555253
Simulation_309	2.921	0.067	0.241	0.016	1.216	0.455	309	0.05	12000	1000	1	500	111	1	0	1	145	176	31	0	-1	-1	-1	8039.60623559871
Simulation_310	2.418	0.045	0.178	0.126	0.588	0.682	310	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7891.56071377686
Simulation_311	1.413	0.09	0.053	0.053	1.843	0.229	311	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5705.56931866136
Simulation_312	1.287	0.017	0.225	0.007	2.314	0.286	312	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4416.42755772201
Simulation_313	2.293	0.062	0.1	0.08	1.059	0.738	313	0.05	12000	1000	1	500	111	1	0	1	5	6	1	0	-1	-1	-1	3787.55112069877
Simulation_314	2.796	0.039	0.163	0.044	1.686	0.512	314	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6745.87800373772
Simulation_315	1.79	0.084	0.288	0.116	2.941	0.965	315	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5505.27137062547
Simulation_316	1.538	0.05	0.069	0.025	1.373	0.851	316	0.05	12000	1000	1	500	111	1	0	1	23	32	9	0	-1	-1	-1	3275.60237885328
Simulation_317	2.544	0.096	0.194	0.098	2.627	0.399	317	0.05	12000	1000	1	500	111	1	0	1	3	3	0	1	0.0011883541295306	2	1	5271.51638055306
Simulation_318	2.041	0.028	0.257	0.062	2	0.625	318	0.05	12000	1000	1	500	111	1	0	1	504	626	122	0	-1	-1	-1	7920.14261771111
Simulation_319	1.035	0.073	0.131	0.135	0.745	0.172	319	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	7269.7852061518
Simulation_320	1.051	0.019	0.259	0.081	2.725	0.236	320	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6169.7969156057
Simulation_321	2.057	0.064	0.133	0.008	1.471	0.689	321	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5965.2124949621
Simulation_322	2.56	0.041	0.071	0.118	0.843	0.462	322	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	3715.15064766986
Simulation_323	1.554	0.087	0.196	0.045	2.098	0.915	323	0.05	12000	1000	1	500	111	1	0	1	46	48	2	1	0.727272727272727	1224	5	5583.30136902908
Simulation_324	1.806	0.053	0.165	0.099	0.529	0.802	324	0.05	12000	1000	1	500	111	1	0	1	3	3	0	0	-1	-1	-1	4775.04128004996
Simulation_325	2.811	0.098	0.29	0.027	1.784	0.349	325	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	Inf
Simulation_326	2.308	0.03	0.227	0.136	2.412	0.576	326	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	3864.11992063869
Simulation_327	1.303	0.075	0.102	0.063	1.157	0.123	327	0.05	12000	1000	1	500	111	1	0	1	25	25	0	1	0.0011883541295306	2	3	3090.35132006013
Simulation_328	1.428	0.036	0.18	0.036	1.627	0.18	328	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5962.06773842089
Simulation_329	2.434	0.081	0.055	0.108	2.882	0.632	329	0.05	12000	1000	1	500	111	1	0	1	697	768	71	1	0.0011883541295306	2	5	6270.43312794822
Simulation_330	2.937	0.013	0.118	0.072	2.255	0.406	330	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	8517.7035576019
Simulation_331	1.931	0.058	0.243	0.145	1	0.859	331	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7468.32976225621
Simulation_332	1.68	0.024	0.086	0.018	1.941	0.972	332	0.05	12000	1000	1	500	111	0	79	1	1894	1921	27	1	0.694189602446483	1135	1497	1264.20955552591
Simulation_333	2.686	0.07	0.212	0.09	0.686	0.519	333	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3957.33885426097
