Sim_index	S	omega_T	omega_P	sigma_e	disp_shape	disp_scale	seed	divergence_factor	max_species	max_coex_sp	start_species	init_ab	grid_cell_distance	finished	final_timestep	initial_nb_species	final_nb_species	sp_events	ex_events	exchanged	prop_col_area	div_col	dist_to_isthmus	start_biome
Simulation_34	2.595	0.011	0.14	0.125	1.632	0.903	34	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5329.81285873543	5
Simulation_35	1.589	0.056	0.265	0.052	2.887	0.45	35	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	4426.60651197216	4
Simulation_36	1.841	0.022	0.108	0.107	1.319	0.337	36	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	7548.74441608246	5
Simulation_37	2.847	0.068	0.234	0.034	2.574	0.79	37	0.05	12000	1000	1	500	111	1	0	1	12	14	2	0	-1	-1	4321.1367223496	4
Simulation_38	2.344	0.045	0.297	0.143	1.946	0.111	38	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6404.54585192892	4
Simulation_39	1.338	0.09	0.171	0.071	0.691	0.563	39	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6257.63227088988	4
Simulation_40	1.464	0.017	0.25	0.025	0.848	0.62	40	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5717.13043452219	5
Simulation_41	2.47	0.062	0.124	0.098	2.103	0.167	41	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	5059.36370996829	4
Simulation_42	2.972	0.039	0.061	0.062	2.73	0.846	42	0.05	12000	1000	1	500	111	1	0	1	19	19	0	0	-1	-1	2920.48206593193	2
Simulation_43	1.967	0.085	0.187	0.134	1.475	0.394	43	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5658.58091785837	4
Simulation_44	1.715	0.051	0.155	0.007	2.417	0.507	44	0.05	12000	1000	1	500	111	1	0	1	108	108	0	1	0.38973162193699	108	1512.90265010755	1
Simulation_45	2.721	0.096	0.281	0.08	1.162	0.959	45	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.813302217036173	1	3917.61224143482	2
Simulation_46	2.218	0.028	0.218	0.043	0.534	0.28	46	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6992.98149717472	4
Simulation_47	1.212	0.073	0.093	0.116	1.789	0.733	47	0.05	12000	1000	1	500	111	1	0	1	19	26	7	0	-1	-1	3500.50139391878	3
Simulation_48	1.149	0.031	0.116	0.148	2.966	0.988	48	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5133.81696862347	4
Simulation_49	2.155	0.076	0.242	0.075	1.711	0.535	49	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	7281.82663202784	5
Simulation_50	2.658	0.053	0.179	0.112	1.083	0.761	50	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	7750.57122353169	5
Simulation_51	1.652	0.099	0.053	0.039	2.338	0.309	51	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5190.0987741751	3
Simulation_52	1.904	0.042	0.273	0.13	0.77	0.195	52	0.05	12000	1000	1	500	111	1	0	1	73	74	1	0	-1	-1	3260.30876219794	2
Simulation_53	2.91	0.087	0.148	0.057	2.025	0.648	53	0.05	12000	1000	1	500	111	1	0	1	35	35	0	1	0.270128354725788	25	4991.04897234086	2
Simulation_54	2.407	0.02	0.085	0.093	2.652	0.422	54	0.05	12000	1000	1	500	111	1	0	1	14	14	0	1	0.00058343057176196	13	1512.90265010755	1
Simulation_55	1.401	0.065	0.21	0.021	1.397	0.874	55	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5216.82296364839	2
Simulation_56	1.275	0.048	0.069	0.048	1.554	0.818	56	0.05	12000	1000	1	500	111	1	0	1	14	15	1	0	-1	-1	5387.06984348018	3
Simulation_57	2.281	0.093	0.195	0.121	2.809	0.365	57	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4953.44873279652	4
Simulation_58	2.784	0.025	0.257	0.012	2.181	0.592	58	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5313.16096319049	4
Simulation_59	1.778	0.07	0.132	0.084	0.926	0.139	59	0.05	12000	1000	1	500	111	1	0	1	19	24	5	0	-1	-1	3502.68028159587	2
Simulation_60	1.527	0.014	0.226	0.066	1.868	0.252	60	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6021.4349409846	4
Simulation_61	2.532	0.059	0.1	0.139	0.613	0.705	61	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.277129521586931	1	2923.81170496233	2
Simulation_62	2.029	0.037	0.163	0.03	1.24	0.478	62	0.05	12000	1000	1	500	111	1	0	1	11	18	7	0	-1	-1	3936.97747191585	2
Simulation_63	1.024	0.082	0.289	0.103	2.495	0.931	63	0.05	12000	1000	1	500	111	0	112	1	1925	1925	0	1	0.829054842473746	1916	2165.83380140296	1
Simulation_64	1.039	0.046	0.161	0.122	1.025	0.882	64	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4943.77508435479	4
Simulation_65	2.045	0.091	0.287	0.049	2.279	0.429	65	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	7374.04937693406	5
Simulation_66	2.548	0.023	0.224	0.085	2.907	0.655	66	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	7673.07277298831	4
Simulation_67	1.542	0.068	0.099	0.013	1.652	0.203	67	0.05	12000	1000	1	500	111	1	0	1	1	2	1	0	-1	-1	4931.75392782851	3
Simulation_68	1.794	0.012	0.255	0.14	2.593	0.316	68	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6358.55645427212	4
Simulation_69	2.8	0.057	0.13	0.067	1.338	0.768	69	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5731.8144410389	4
Simulation_70	2.297	0.034	0.067	0.104	0.711	0.542	70	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6046.25385839905	4
Simulation_71	1.291	0.08	0.193	0.031	1.966	0.995	71	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6961.86292947744	4
Simulation_72	1.417	0.029	0.083	0.076	2.123	0.938	72	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	3648.66585188855	2
Simulation_73	2.422	0.074	0.208	0.149	0.868	0.485	73	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6085.91895647047	4
Simulation_74	2.925	0.051	0.271	0.04	1.495	0.712	74	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5731.8144410389	4
Simulation_75	1.919	0.097	0.146	0.113	2.75	0.259	75	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4424.81355990815	4
Simulation_76	1.668	0.04	0.177	0.058	1.181	0.146	76	0.05	12000	1000	1	500	111	1	0	1	42	43	1	0	-1	-1	4018.69720531727	3
Simulation_77	2.674	0.085	0.051	0.131	2.436	0.599	77	0.05	12000	1000	1	500	111	1	0	1	13	13	0	0	-1	-1	4298.48634349225	2
Simulation_78	2.171	0.017	0.114	0.022	1.809	0.372	78	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5658.58091785837	4
Simulation_79	1.165	0.063	0.24	0.095	0.554	0.825	79	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	7926.04820555126	4
Simulation_80	1.228	0.02	0.216	0.099	1.73	0.57	80	0.05	12000	1000	1	500	111	1	0	1	0	6	6	0	-1	-1	1039.35316064544	1
Simulation_81	2.234	0.066	0.091	0.026	2.985	0.118	81	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5301.26941047859	3
Simulation_82	2.737	0.043	0.153	0.136	2.358	0.797	82	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	4063.88792337665	4
Simulation_83	1.731	0.088	0.279	0.063	1.103	0.344	83	0.05	12000	1000	1	500	111	1	0	1	73	73	0	1	0.802217036172695	73	4355.76357748533	2
Simulation_84	1.982	0.054	0.059	0.081	2.044	0.457	84	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4917.21283146445	4
Simulation_85	2.988	0.099	0.185	0.008	0.789	0.91	85	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.329054842473746	1	3644.93764899566	2
Simulation_86	2.485	0.032	0.248	0.117	1.417	0.231	86	0.05	12000	1000	1	500	111	1	0	1	7	7	0	1	0.0116686114352392	7	2284.7663045369	3
Simulation_87	1.479	0.077	0.122	0.045	2.672	0.683	87	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5850.61394091324	4
Simulation_88	1.354	0.037	0.295	0.017	2.828	0.74	88	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4485.95364548681	3
Simulation_89	2.36	0.082	0.169	0.09	1.574	0.287	89	0.05	12000	1000	1	500	111	1	0	1	4	4	0	1	0.76196032672112	4	2507.15650689187	3
Simulation_90	2.862	0.015	0.106	0.054	0.946	0.966	90	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4195.59684767855	2
Simulation_91	1.857	0.06	0.232	0.126	2.201	0.514	91	0.05	12000	1000	1	500	111	1	0	1	16	16	0	1	0.577596266044341	16	4664.79241743922	1
Simulation_92	1.605	0.026	0.138	0.035	0.632	0.401	92	0.05	12000	1000	1	500	111	1	0	1	10	15	5	0	-1	-1	3824.5751768708	2
Simulation_93	2.611	0.071	0.263	0.108	1.887	0.853	93	0.05	12000	1000	1	500	111	1	0	1	8	8	0	1	0.376312718786464	8	2923.81170496233	2
Simulation_94	2.108	0.049	0.2	0.072	2.515	0.174	94	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	3513.41688064546	2
Simulation_95	1.102	0.094	0.075	0.145	1.26	0.627	95	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5782.42783820839	3
Simulation_96	1.071	0.022	0.283	0.056	1.77	0.528	96	0.05	12000	1000	1	500	111	1	0	1	4	4	0	0	-1	-1	3402.05044170747	3
Simulation_97	2.077	0.067	0.157	0.129	0.515	0.981	97	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.154025670945158	1	4449.89365844511	3
Simulation_98	2.58	0.044	0.095	0.02	1.142	0.302	98	0.05	12000	1000	1	500	111	1	0	1	3	3	0	0	-1	-1	3464.94646475626	2
Simulation_99	1.574	0.09	0.22	0.092	2.397	0.754	99	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	7902.24037808589	5
Simulation_100	1.825	0.033	0.126	0.074	1.456	0.641	100	0.05	12000	1000	1	500	111	1	0	1	30	33	3	0	-1	-1	2579.66459828706	3
Simulation_101	2.831	0.078	0.251	0.147	2.711	0.188	101	0.05	12000	1000	1	500	111	1	0	1	4	4	0	0	-1	-1	5062.23153364354	3
Simulation_102	2.328	0.01	0.189	0.038	2.083	0.867	102	0.05	12000	1000	1	500	111	1	0	1	17	21	4	0	-1	-1	3356.88570176958	3
Simulation_103	1.322	0.056	0.063	0.11	0.828	0.415	103	0.05	12000	1000	1	500	111	1	0	1	4	6	2	0	-1	-1	2671.05922679478	2
Simulation_104	1.448	0.05	0.236	0.138	0.672	0.358	104	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6386.40195950716	4
Simulation_105	2.454	0.095	0.11	0.065	1.926	0.811	105	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	4264.12515571187	2
Simulation_106	2.957	0.027	0.173	0.101	2.554	0.132	106	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6333.48170054561	4
Simulation_107	1.951	0.073	0.299	0.029	1.299	0.584	107	0.05	12000	1000	1	500	111	1	0	1	243	246	3	1	0.760210035005834	242	3426.39713954656	2
Simulation_108	1.699	0.016	0.079	0.12	2.868	0.698	108	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4014.17295839317	4
Simulation_109	2.705	0.061	0.204	0.047	1.613	0.245	109	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	4586.56291393011	2
Simulation_110	2.202	0.039	0.267	0.083	0.985	0.924	110	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6001.45683811936	4
Simulation_111	1.196	0.084	0.142	0.01	2.24	0.471	111	0.05	12000	1000	1	500	111	0	24	1	2418	2482	64	1	0.689031505250875	2383	2639.32896132445	3
Simulation_112	1.134	0.041	0.102	0.033	2.475	0.217	112	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6353.71655442809	4
Simulation_113	2.139	0.087	0.228	0.106	1.221	0.669	113	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	7568.47448821797	5
Simulation_114	2.642	0.019	0.291	0.07	0.593	0.443	114	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5591.27776702112	2
Simulation_115	1.637	0.064	0.165	0.142	1.848	0.896	115	0.05	12000	1000	1	500	111	1	0	1	6	9	3	0	-1	-1	3430.6444995479	3
Simulation_116	1.888	0.03	0.197	0.015	0.907	0.783	116	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	7613.18602268531	5
Simulation_117	2.894	0.075	0.071	0.088	2.162	0.33	117	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4842.25363161903	4
Simulation_118	2.391	0.053	0.134	0.051	2.789	0.556	118	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5296.48042657216	2
Simulation_119	1.385	0.098	0.259	0.124	1.534	0.104	119	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5364.52088459127	4
Simulation_120	1.259	0.013	0.15	0.079	1.377	0.16	120	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6150.37312808226	4
Simulation_121	2.265	0.058	0.275	0.006	2.632	0.613	121	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4857.1491872245	2
Simulation_122	2.768	0.036	0.212	0.115	2.005	0.386	122	0.05	12000	1000	1	500	111	1	0	1	46	47	1	1	0.00058343057176196	1	2316.74178092533	3
Simulation_123	1.762	0.081	0.087	0.042	0.75	0.839	123	0.05	12000	1000	1	500	111	1	0	1	7	7	0	1	0.271878646441074	7	2718.11603648608	2
Simulation_124	1.511	0.047	0.244	0.097	2.319	0.952	124	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6318.31454222615	4
Simulation_125	2.517	0.092	0.118	0.024	1.064	0.5	125	0.05	12000	1000	1	500	111	1	0	1	3	3	0	0	-1	-1	5196.33664682793	4
Simulation_126	2.014	0.024	0.055	0.133	1.691	0.726	126	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4927.03659544313	3
Simulation_127	1.008	0.07	0.181	0.06	2.946	0.273	127	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5078.13753477634	2
Simulation_128	1.016	0.04	0.247	0.142	1.662	0.475	128	0.05	12000	1000	1	500	111	0	118	1	2321	2321	0	1	0.682613768961494	1838	2448.23435358155	1
Simulation_129	2.022	0.085	0.121	0.069	2.917	0.928	129	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	2176.94029133655	3
Simulation_130	2.525	0.017	0.058	0.105	2.289	0.249	130	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5697.53164988641	4
Simulation_131	1.519	0.062	0.184	0.033	1.034	0.701	131	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6345.70293694516	4
Simulation_132	1.77	0.028	0.152	0.124	1.975	0.588	132	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5699.75221566373	5
Simulation_133	2.776	0.074	0.278	0.051	0.721	0.135	133	0.05	12000	1000	1	500	111	1	0	1	10	10	0	0	-1	-1	4771.14130478315	2
Simulation_134	2.273	0.051	0.215	0.087	1.348	0.814	134	0.05	12000	1000	1	500	111	1	0	1	8	8	0	0	-1	-1	4708.1979613225	4
Simulation_135	1.267	0.096	0.09	0.014	2.603	0.362	135	0.05	12000	1000	1	500	111	1	0	1	2	5	3	0	-1	-1	4907.93002319331	2
Simulation_136	1.393	0.011	0.2	0.042	2.76	0.418	136	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4146.43091511159	4
Simulation_137	2.399	0.057	0.074	0.114	1.505	0.871	137	0.05	12000	1000	1	500	111	1	0	1	5	6	1	1	0.315052508751459	5	2131.88792348267	3
Simulation_138	2.902	0.034	0.137	0.005	0.877	0.192	138	0.05	12000	1000	1	500	111	1	0	1	8	8	0	0	-1	-1	2890.03769595014	1
Simulation_139	1.896	0.079	0.262	0.078	2.132	0.645	139	0.05	12000	1000	1	500	111	1	0	1	4	4	0	0	-1	-1	3824.5751768708	4
Simulation_140	1.644	0.045	0.105	0.06	0.564	0.758	140	0.05	12000	1000	1	500	111	1	0	1	5	5	0	1	0.0915985997666278	5	4615.30881596394	3
Simulation_141	2.65	0.091	0.231	0.133	1.819	0.305	141	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.792298716452742	1	2844.46299406568	2
Simulation_142	2.147	0.023	0.294	0.023	2.446	0.984	142	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5869.27422211534	4
Simulation_143	1.141	0.068	0.168	0.096	1.191	0.531	143	0.05	12000	1000	1	500	111	0	75	1	1553	1553	0	1	0.819719953325554	1553	3569.08169033849	2
Simulation_144	1.204	0.026	0.066	0.092	1.113	0.277	144	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4704.44828943885	2
Simulation_145	2.21	0.071	0.192	0.019	2.368	0.729	145	0.05	12000	1000	1	500	111	1	0	1	4	8	4	0	-1	-1	5313.16096319049	4
Simulation_146	2.713	0.048	0.254	0.128	2.995	0.503	146	0.05	12000	1000	1	500	111	1	0	1	4	4	0	1	0.566511085180863	4	3628.7631689924	2
Simulation_147	1.707	0.093	0.129	0.055	1.74	0.956	147	0.05	12000	1000	1	500	111	1	0	1	4	4	0	1	0.827887981330222	4	1757.67242040909	1
Simulation_148	1.959	0.037	0.223	0.11	2.681	0.843	148	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	7815.3578790485	4
Simulation_149	2.965	0.082	0.098	0.037	1.426	0.39	149	0.05	12000	1000	1	500	111	1	0	1	5	6	1	1	0.701283547257876	5	1619.51859837764	1
Simulation_150	2.462	0.014	0.16	0.146	0.799	0.616	150	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6201.27327014718	4
Simulation_151	1.456	0.06	0.286	0.074	2.054	0.164	151	0.05	12000	1000	1	500	111	1	0	1	16	16	0	1	0.679113185530922	10	1664.48807336653	1
Simulation_152	1.33	0.054	0.113	0.028	2.211	0.107	152	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6715.46636153806	4
Simulation_153	2.336	0.099	0.239	0.101	0.956	0.56	153	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5852.88310628805	3
Simulation_154	2.839	0.031	0.176	0.064	1.583	0.333	154	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5151.03977385101	2
Simulation_155	1.833	0.076	0.05	0.137	2.838	0.786	155	0.05	12000	1000	1	500	111	1	0	1	21	24	3	0	-1	-1	3575.08075462478	3
Simulation_156	1.582	0.02	0.27	0.01	1.27	0.899	156	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6068.74072134119	4
Simulation_157	2.587	0.065	0.145	0.083	2.525	0.447	157	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6072.18508566955	4
Simulation_158	2.084	0.043	0.082	0.046	1.897	0.673	158	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4816.53049233659	4
Simulation_159	1.079	0.088	0.207	0.119	0.642	0.22	159	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6591.42333663245	4
Simulation_160	1.11	0.016	0.133	0.062	2.407	0.828	160	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5418.41292048528	4
Simulation_161	2.116	0.061	0.258	0.135	1.152	0.376	161	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	7168.1894769318	4
Simulation_162	2.619	0.038	0.196	0.026	0.525	0.602	162	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.180863477246208	1	3267.99321259567	2
Simulation_163	1.613	0.084	0.07	0.099	1.779	0.15	163	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5551.92663877178	4
Simulation_164	1.864	0.05	0.29	0.044	0.838	0.263	164	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5133.81696862347	2
Simulation_165	2.87	0.095	0.164	0.117	2.093	0.715	165	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	7693.39973588069	4
Simulation_166	2.367	0.027	0.101	0.008	2.721	0.489	166	0.05	12000	1000	1	500	111	1	0	1	5	5	0	0	-1	-1	3063.33769289286	2
Simulation_167	1.361	0.072	0.227	0.08	1.466	0.942	167	0.05	12000	1000	1	500	111	1	0	1	13	13	0	0	-1	-1	4606.03076159417	4
Simulation_168	1.487	0.033	0.054	0.126	1.309	0.998	168	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6257.63227088988	4
Simulation_169	2.493	0.078	0.18	0.053	2.564	0.546	169	0.05	12000	1000	1	500	111	1	0	1	202	209	7	0	-1	-1	3872.60494060879	4
Simulation_170	2.996	0.01	0.243	0.089	1.936	0.772	170	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5672.19341474425	4
